name,nodes,edges,density,limit,has_leafs,int_only
g002569,2815,4162,0.001050823022668944,5.388,True,True
g002570,555,1098,0.007142160210752269,0.241,False,True
g002571,450,17425,0.1724820588963128,0.396,False,True
g002572,733,2065,0.007697239430739755,0.439,True,False
g002573,640,204480,1.0,2.869,False,True
g002574,80,632,0.2,0.017,False,True
g002575,640,40896,0.2,1.453,False,True
g002576,338,541,0.009499060628939652,0.094,True,True
g002577,100,4905,0.990909090909091,0.073,False,True
g002578,667,1334,0.006006006006006006,0.441,False,False
g002579,1468,2152,0.0019985549481880203,1.540,True,True
g002580,119,148,0.021079618287993162,0.015,True,True
g002581,200,19900,1.0,0.205,False,True
g002582,80,350,0.11075949367088607,0.013,False,True
g002583,200,15771,0.7925125628140703,0.296,False,True
g002584,320,480,0.009404388714733543,0.090,True,True
g002585,100,4455,0.9,0.074,False,True
g002586,2079,345114,0.15976900866217517,19.796,False,False
g002587,594,53611,0.30439868045264334,1.633,False,False
g002588,60,163,0.09209039548022599,0.007,False,True
g002589,800,153759,0.4810982478097622,3.430,False,False
g002590,450,8168,0.08085127443702055,0.243,False,True
g002591,2397,3715,0.001293701155381344,3.890,True,True
g002592,851,69782,0.19294117647058823,2.264,False,True
g002593,640,960,0.004694835680751174,0.325,True,True
g002594,2731,3241443,0.8695289331686256,57.947,False,False
g002595,800,19176,0.06,0.987,False,True
g002596,866,10392,0.027745664739884393,1.302,False,False
g002597,70,350,0.14492753623188406,0.008,False,True
g002598,985,333915,0.6890243902439024,8.993,False,False
g002599,160,12720,1.0,0.113,False,True
g002600,2432,2503793,0.8469931287752496,81.669,False,False
g002601,200,19900,1.0,0.201,False,True
g002602,398,1144,0.014480462767236687,0.153,True,True
g002603,1000,46736,0.09356556556556557,2.922,False,False
g002604,4931,946752,0.07789046653144016,66.206,False,False
g002605,55,450,0.30303030303030304,0.010,False,False
g002606,640,960,0.004694835680751174,0.318,True,True
g002607,1024,5120,0.009775171065493646,1.168,False,True
g002608,810,159264,0.4860870759511056,3.188,False,True
g002609,12,30,0.45454545454545453,0.001,False,True
g002610,1491,2831,0.0025486250838363516,1.659,True,True
g002611,310,514,0.010731809165883704,0.081,False,True
g002614,100,4455,0.9,0.078,False,True
g002615,596,29590,0.16688286052676105,1.254,False,False
g002616,1024,5120,0.009775171065493646,1.173,False,True
g002617,3168,6220,0.0012399013819916883,7.438,True,True
g002618,320,480,0.009404388714733543,0.091,True,True
g002619,49,106,0.09013605442176871,0.005,True,True
g002620,2856,3641,0.0008930717646077695,5.021,True,True
g002621,3675,7350,0.0010887316276537834,13.325,False,False
g002622,693,1370,0.005713618430381436,0.363,False,True
g002623,2000,11785,0.005895447723861931,2.001,False,True
g002624,100,351,0.07090909090909091,0.015,True,True
g002625,80,120,0.0379746835443038,0.009,True,True
g002626,1000,3000,0.006006006006006006,0.577,False,True
g002627,1122,42099,0.06694271253225968,1.580,False,False
g002628,42504,1682450,0.0018626136194307853,3512.454,False,False
g002629,572,963,0.005896905196379802,0.259,True,True
g002630,800,4667,0.014602628285356696,0.479,False,True
g002631,19091,35644,0.00019560584346939265,228.986,False,True
g002632,189,261,0.014690982776089158,0.033,True,True
g002633,5535,118989,0.007769266706038943,44.698,False,False
g002634,320,1845,0.03614811912225705,0.131,False,True
g002635,18,20,0.13071895424836602,0.001,True,True
g002636,255,269,0.00830631465184499,0.042,True,True
g002637,6000,48069,0.0026709451575262543,32.398,False,True
g002638,4346,1686248,0.17859608745684696,115.137,False,False
g002639,1024,268695,0.5129960135630498,8.246,False,True
g002640,1728,28512,0.01910828025477707,2.961,False,True
g002641,66,163,0.075990675990676,0.008,True,True
g002642,250,3015,0.09686746987951807,0.119,False,True
g002643,250,4700,0.15100401606425704,0.171,False,False
g002644,625,2340,0.012,0.309,False,True
g002645,500,61906,0.49624048096192386,1.550,False,True
g002646,1000,3000,0.006006006006006006,0.569,False,True
g002647,640,4135,0.020222026604068858,0.489,False,True
g002648,981,145188,0.3020408163265306,2.855,False,True
g002649,2002,32175,0.016063396872992075,5.845,False,False
g002650,160,812,0.06383647798742138,0.039,True,True
g002651,14,13,0.14285714285714285,0.001,True,True
g002653,83,119,0.03496914487217161,0.009,True,True
g002654,160,2544,0.2,0.071,False,True
g002655,196,250,0.013082155939298797,0.033,True,True
g002656,284,430,0.010700243866022993,0.065,True,True
g002657,243,1215,0.04132231404958678,0.086,False,True
g002658,80,120,0.0379746835443038,0.009,True,True
g002659,156,197,0.0162944582299421,0.022,True,True
g002660,6739,5132020,0.22604342175023437,386.312,False,True
g002661,2294,210224,0.07993092201693415,14.842,False,False
g002662,100,2475,0.5,0.048,False,True
g002663,9,18,0.5,0.001,False,True
g002664,80,1580,0.5,0.028,False,True
g002665,1000,299640,0.5998798798798799,8.303,False,False
g002666,500,3555,0.028496993987975953,0.180,False,True
g002667,14,13,0.14285714285714285,0.001,True,True
g002668,616,42880,0.22637525076549467,0.911,False,False
g002669,2000,19990,0.01,3.618,False,True
g002670,625,2342,0.01201025641025641,0.309,False,True
g002671,710,81081,0.3221398915353901,1.458,False,False
g002672,20,30,0.15789473684210525,0.001,False,True
g002673,792,67320,0.21491782553729458,2.227,False,True
g002674,2694,4546,0.0012532147052312754,4.463,True,True
g002675,311,613,0.012716523182242506,0.083,True,True
g002676,128,247,0.030388779527559057,0.020,True,True
g002677,1172,1627,0.0023710081229251856,0.952,True,True
g002678,1000,449600,0.9001001001001001,7.930,False,True
g002679,99,364,0.07503607503607504,0.016,True,True
g002680,250,3045,0.09783132530120482,0.120,False,True
g002681,3150,1120633,0.22594887769863953,61.605,False,False
g002682,1359,2458,0.0026637450000596037,1.316,True,True
g002683,120,2056,0.2879551820728291,0.049,False,True
g002684,80,350,0.11075949367088607,0.013,False,True
g002685,1126,301164,0.4754908229721729,6.858,False,False
g002686,783,2261,0.007385196290743517,0.595,False,True
g002687,2834,4207,0.001047987463010925,5.507,True,True
g002689,100,4898,0.9894949494949495,0.074,False,True
g002690,100,4901,0.9901010101010101,0.081,False,True
g002691,125,375,0.04838709677419355,0.016,False,True
g002692,4760,3612840,0.31897457449043914,196.288,False,True
g002693,320,51040,1.0,0.717,False,True
g002694,256,1024,0.03137254901960784,0.078,False,True
g002695,800,4672,0.014618272841051314,0.368,False,True
g002696,2261,115403,0.04516875217716337,11.539,False,False
g002697,1906,2083,0.001147364449328409,2.035,True,True
g002698,320,640,0.012539184952978056,0.098,True,True
g002699,67,75,0.033921302578018994,0.006,True,True
g002700,200,5930,0.2979899497487437,0.147,False,True
g002701,4552,3377842,0.3261070878414099,157.741,False,True
g002702,25,60,0.2,0.002,False,True
g002703,125,375,0.04838709677419355,0.023,False,True
g002704,160,320,0.025157232704402517,0.029,True,True
g002705,640,40896,0.2,1.454,False,True
g002706,262,487,0.014243514375127957,0.060,True,True
g002707,1000,49696,0.09949149149149149,2.652,False,True
g002708,8013,14749,0.0004594692885169936,39.867,False,True
g002709,559,50804,0.32574810369258983,1.452,False,False
g002710,905,5430,0.01327433628318584,0.860,False,False
g002711,6000,48077,0.0026713896760571206,32.457,True,True
g002712,201,253,0.012587064676616916,0.035,True,True
g002713,276,401,0.010566534914361,0.062,True,True
g002714,625,14637,0.07506153846153846,0.529,False,False
g002715,80,3160,1.0,0.029,False,True
g002716,150,11175,1.0,0.138,False,False
g002717,450,5734,0.0567582281613462,0.276,False,True
g002718,558,64845,0.41726993687380554,1.442,False,True
g002719,2630,523536,0.15143637723143585,28.905,False,False
g002720,125,375,0.04838709677419355,0.024,False,True
g002721,80,1580,0.5,0.027,False,True
g002722,80,160,0.05063291139240506,0.010,True,True
g002724,573,75762,0.46230732618167175,1.202,False,True
g002725,640,960,0.004694835680751174,0.327,True,True
g002726,188,280,0.01592900216179315,0.031,True,True
g002727,150,3316,0.2967337807606264,0.078,False,True
g002728,2000,11779,0.005892446223111556,2.018,False,True
g002729,200,1616,0.08120603015075377,0.062,False,True
g002730,320,51040,1.0,0.492,False,True
g002731,599,97637,0.5451505016722408,2.442,False,False
g002732,424,381,0.0042486283955573394,0.171,True,False
g002733,1414,2813,0.0028158411837544083,1.497,True,True
g002734,2604,5208,0.001536688436419516,6.808,False,False
g002735,400,1426,0.01786967418546366,0.157,True,True
g002736,30,429,0.9862068965517241,0.006,False,True
g002737,8,21,0.75,0.001,False,True
g002738,100,2475,0.5,0.043,False,True
g002739,519,18707,0.13916724321348597,0.655,False,True
g002740,606,50193,0.2738073807380738,0.909,False,True
g002741,320,51040,1.0,0.486,False,True
g002742,320,51040,1.0,0.716,False,True
g002743,200,15723,0.7901005025125628,0.296,False,True
g002744,10000,79908,0.0015983198319831982,89.473,False,True
g002745,5155,6540767,0.4923632055108102,332.094,False,True
g002746,402,690,0.008560687832657163,0.131,True,True
g002747,3776,807007,0.11322917835896285,41.312,False,True
g002748,200,587,0.02949748743718593,0.044,True,True
g002749,21,29,0.1380952380952381,0.001,True,True
g002750,53130,637560,0.00045173069321839297,4161.378,False,False
g002751,6740,4364077,0.19216179526323368,343.458,False,False
g002752,662,14323,0.0654643015480527,1.106,False,False
g002753,230,313,0.011885323713689007,0.044,True,True
g002754,500,40005,0.3206813627254509,1.053,False,False
g002755,525,36750,0.26717557251908397,1.119,False,False
g002756,77,231,0.07894736842105263,0.006,False,True
g002757,640,960,0.004694835680751174,0.317,True,True
g002758,25,150,0.5,0.003,False,True
g002759,529,108721,0.7784914361001317,2.372,False,False
g002760,12,30,0.45454545454545453,0.001,False,True
g002761,200,19900,1.0,0.202,False,True
g002762,625,2343,0.012015384615384615,0.302,False,True
g002764,80,350,0.11075949367088607,0.013,False,True
g002765,632,87756,0.4401091295713053,2.213,False,False
g002766,8,12,0.42857142857142855,0.001,False,True
g002767,1128,1905,0.0029970360021899602,0.928,False,True
g002768,23,71,0.28063241106719367,0.002,False,True
g002769,175,221,0.01451559934318555,0.027,True,True
g002770,1728,28512,0.01910828025477707,1.520,False,True
g002771,5473,8488623,0.5668859649122807,432.172,False,False
g002772,6973,2366106,0.09733906020097682,115.054,False,False
g002773,80,632,0.2,0.017,False,True
g002774,920,204204,0.48304868240526094,4.435,False,False
g002775,6569,6980,0.0003235586482034893,25.011,True,True
g002776,2500,308705,0.0988251300520208,22.057,False,True
g002777,320,480,0.009404388714733543,0.087,True,True
g002778,6700,4288000,0.19107329452157037,469.168,False,False
g002779,945,104314,0.23386691776522284,3.534,False,False
g002780,4687,1968540,0.1792573623559539,139.383,False,False
g002781,921,1558,0.003677477222300902,0.602,True,True
g002782,4747,6039377,0.5361362480493147,298.654,False,False
g002783,34,153,0.2727272727272727,0.004,False,True
g002784,160,320,0.025157232704402517,0.029,True,True
g002785,80,304,0.09620253164556962,0.012,False,True
g002786,912,78549,0.18908515801028367,1.789,False,True
g002787,1000,5733,0.011477477477477478,1.099,False,True
g002788,100,495,0.1,0.018,False,True
g002789,512,2304,0.01761252446183953,0.324,False,True
g002790,6605,6099813,0.27968336121846643,406.697,False,True
g002791,2500,5000,0.001600640256102441,4.338,True,True
g002792,5447,2380339,0.16048475945648183,61.162,False,True
g002793,3106,2859106,0.5929214973253161,46.120,False,True
g002795,1000,5764,0.01153953953953954,1.097,False,True
g002796,844,1691,0.004753391464696722,0.534,False,True
g002797,894,95223,0.23855189881028432,3.843,False,False
g002798,1643,463722,0.3437771285259207,16.856,False,False
g002799,225,224,0.008888888888888889,0.027,True,True
g002800,79,112,0.03635183382018825,0.008,True,True
g002801,873,60237,0.15825688073394495,2.478,False,True
g002802,540,63818,0.4385212670926957,1.446,False,False
g002803,1575,570650,0.4603779673665315,9.999,False,False
g002804,5181,8893,0.000662727414319771,18.521,True,True
g002805,465,955,0.008852428624397479,0.171,False,True
g002806,100,348,0.0703030303030303,0.015,True,True
g002807,100,200,0.04040404040404041,0.014,False,True
g002808,250,1350,0.043373493975903614,0.077,False,True
g002809,604,170662,0.9371574797096197,3.501,False,False
g002811,139,202,0.021061411740173078,0.019,True,True
g002812,806,1612,0.004968944099378882,0.337,False,True
g002813,80,120,0.0379746835443038,0.009,True,True
g002814,160,2544,0.2,0.071,False,True
g002815,770,1383,0.004671271511323527,0.443,True,True
g002816,320,480,0.009404388714733543,0.094,True,True
g002817,1000,49402,0.0989029029029029,2.646,False,True
g002818,844,100849,0.2834859703271435,2.737,False,True
g002819,5470,7138350,0.47723532638507954,352.689,False,False
g002820,1921,671058,0.3638827433628319,13.157,False,False
g002821,120,5633,0.7889355742296918,0.100,False,True
g002822,100,2475,0.5,0.049,False,True
g002823,160,240,0.018867924528301886,0.027,True,True
g002824,3020,1620230,0.35541570056310035,54.436,False,True
g002825,172,228,0.015503875968992248,0.027,True,True
g002826,4542,327231,0.03173114936653773,51.887,False,True
g002827,80,632,0.2,0.018,False,True
g002828,38307,71546,9.751477159132878e-05,913.573,False,True
g002829,499,861,0.0069295216939903904,0.199,True,True
g002830,176,257,0.01668831168831169,0.030,True,True
g002831,640,1280,0.006259780907668232,0.338,True,True
g002832,187,255,0.01466275659824047,0.031,True,True
g002833,100,492,0.0993939393939394,0.018,False,True
g002834,870,1740,0.004602991944764097,0.790,False,False
g002835,1349,1972,0.0021688777047730707,1.286,True,True
g002836,1189,353428,0.5004176896523406,7.693,False,True
g002837,52,74,0.05580693815987934,0.004,True,True
g002838,3209,619337,0.12032418952618454,52.371,False,False
g002839,147,180,0.016773832820799552,0.021,True,True
g002840,6124,8273188,0.44126902952781716,556.019,False,False
g002841,399,1576,0.019848616516164784,0.158,True,True
g002842,100,4950,1.0,0.056,False,True
g002843,775,99975,0.3333333333333333,3.103,False,False
g002844,4096,24576,0.0029304029304029304,17.239,False,True
g002845,2050,3676,0.0017502886595483816,2.826,True,True
g002846,596,1148,0.0064745361231741015,0.263,False,True
g002847,500,1000,0.008016032064128256,0.196,True,True
g002848,300,44850,1.0,0.464,False,True
g002849,80,1580,0.5,0.029,False,True
g002850,2356,4547,0.0016390369801635792,4.037,True,True
g002851,100,125,0.025252525252525252,0.012,True,True
g002852,1000,49458,0.09901501501501501,2.656,False,True
g002853,37820,3239100,0.00452921342660158,3609.756,False,False
g002854,150,8842,0.7912304250559284,0.160,False,True
g002855,1911,369461,0.20244382892101664,16.154,False,False
g002856,1360,2607,0.002821062199714323,1.350,True,True
g002857,60,701,0.396045197740113,0.015,False,True
g002858,160,240,0.018867924528301886,0.026,True,True
g002859,3983,1975568,0.2491210447011552,100.104,False,False
g002861,640,40896,0.2,1.453,False,True
g002862,314,650,0.013227244052827578,0.089,False,True
g002863,1271,2542,0.0031496062992125984,0.931,False,True
g002865,100,1016,0.20525252525252524,0.028,False,True
g002866,26,130,0.4,0.002,False,True
g002867,139,207,0.02158273381294964,0.020,True,True
g002868,60,885,0.5,0.016,False,True
g002869,29,203,0.5,0.003,False,True
g002870,1000,25000,0.05005005005005005,1.774,False,True
g002871,1000,49028,0.09815415415415416,2.646,False,True
g002872,191,2360,0.13006337834114082,0.070,False,True
g002873,640,1280,0.006259780907668232,0.351,True,True
g002874,160,320,0.025157232704402517,0.030,True,True
g002875,883,173786,0.4462882925914798,5.461,False,True
g002876,160,240,0.018867924528301886,0.028,True,True
g002877,34046,54841,9.462718651095073e-05,799.550,True,True
g002878,2744,8232,0.002187386073641998,4.008,False,True
g002879,160,12720,1.0,0.130,False,True
g002880,2000,19990,0.01,3.614,False,True
g002881,797,10192,0.03213053977541409,0.854,False,False
g002882,1000,25000,0.05005005005005005,1.577,False,True
g002883,100,339,0.06848484848484848,0.015,True,True
g002884,193,271,0.01462651122625216,0.033,True,True
g002885,3172,2385344,0.4742983286029644,103.976,False,False
g002886,160,320,0.025157232704402517,0.029,True,True
g002887,320,1845,0.03614811912225705,0.133,False,True
g002888,87,116,0.031007751937984496,0.009,True,True
g002889,320,1845,0.03614811912225705,0.133,False,True
g002890,1518,3060,0.0026576272599602396,1.714,False,True
g002891,3587,154531,0.024027243449458297,21.227,False,False
g002892,25,75,0.25,0.002,False,True
g002893,2744,8232,0.002187386073641998,4.015,False,True
g002894,80,160,0.05063291139240506,0.010,True,True
g002895,2778,4083,0.0010585253287767227,5.246,True,True
g002896,250,1470,0.047228915662650604,0.100,False,False
g002897,198,691,0.03543044659795929,0.044,True,True
g002898,2041,1795003,0.8622277622464959,53.675,False,True
g002899,80,1580,0.5,0.027,False,True
g002900,1196,2084,0.002916276010691146,1.031,True,True
g002901,3804,307070,0.042452234151299555,32.698,False,False
g002902,125,375,0.04838709677419355,0.016,False,True
g002903,28,168,0.4444444444444444,0.003,False,True
g002904,320,1845,0.03614811912225705,0.133,False,True
g002905,80,120,0.0379746835443038,0.009,True,True
g002906,100,284,0.057373737373737375,0.015,True,True
g002907,3716,6750,0.0009779108058419667,9.129,False,True
g002908,250,3036,0.0975421686746988,0.118,False,True
g002909,11,18,0.32727272727272727,0.001,False,True
g002910,6330,9129861,0.4557800959848557,339.744,False,False
g002911,2000,19990,0.01,3.647,False,True
g002912,1645,3186,0.002356177756084574,1.878,True,True
g002913,2562,3655,0.0011141115410067727,4.527,True,True
g002914,6019,8737506,0.4824373862960048,481.367,False,False
g002915,100,2414,0.48767676767676765,0.048,False,True
g002916,4121,1722328,0.2028831723848722,86.981,False,True
g002918,29,203,0.5,0.003,False,True
g002919,75,94,0.033873873873873875,0.007,True,True
g002920,798,137851,0.4334896211670959,3.456,False,False
g002921,320,1845,0.03614811912225705,0.132,False,True
g002922,1000,25000,0.05005005005005005,1.777,False,True
g002923,25,75,0.25,0.002,False,True
g002924,986,175508,0.3614213197969543,5.621,False,False
g002925,320,10208,0.2,0.307,False,True
g002926,640,40896,0.2,1.445,False,True
g002927,232,256,0.009553664726078518,0.041,True,True
g002928,4036,5538290,0.6801598500730108,276.267,False,False
g002929,60,885,0.5,0.016,False,True
g002930,1000,250000,0.5005005005005005,4.720,False,True
g002931,783,1566,0.005115089514066497,0.307,False,True
g002932,888,164434,0.41752744853083074,5.324,False,False
g002933,160,12720,1.0,0.113,False,True
g002934,160,2544,0.2,0.070,False,True
g002935,300,44850,1.0,0.466,False,True
g002936,5369,5143502,0.356929955290611,350.010,False,False
g002937,606,84413,0.46048059351389686,1.344,False,True
g002938,1000,279801,0.5601621621621622,7.641,False,False
g002939,160,812,0.06383647798742138,0.040,False,True
g002941,100,4455,0.9,0.078,False,True
g002942,14,63,0.6923076923076923,0.001,False,True
g002943,231,319,0.012008281573498964,0.047,True,True
g002944,1720,420375,0.2843561021145339,8.983,False,False
g002945,80,350,0.11075949367088607,0.013,False,True
g002946,640,40896,0.2,1.450,False,True
g002947,1000,235563,0.4715975975975976,5.291,False,False
g002948,33901,62816,0.00010931709100217977,763.753,True,True
g002949,331,560,0.010253593335164332,0.091,False,True
g002950,946,114466,0.2560846560846561,3.414,False,True
g002951,80,3128,0.9898734177215189,0.050,False,True
g002952,640,1280,0.006259780907668232,0.345,True,True
g002953,177,254,0.01630713918849512,0.029,True,True
g002954,5112,6370727,0.4876657606457458,126.327,False,False
g002955,4013,7161803,0.8896563486714042,263.760,False,True
g002956,100,495,0.1,0.016,False,True
g002957,725,9713,0.037008954086492664,0.800,False,False
g002958,944,221361,0.4973331595880439,6.236,False,False
g002959,3675,6709,0.0009937823795822085,8.958,False,True
g002960,5593,2287537,0.14628040057224606,161.933,False,True
g002961,120,5648,0.7910364145658263,0.100,False,True
g002962,1000,9990,0.02,0.987,False,True
g002963,50,231,0.18857142857142858,0.007,False,True
g002964,1000,399692,0.8001841841841841,9.746,False,False
g002965,829,120054,0.34980157689550884,3.063,False,True
g002966,912,111238,0.26777495329982476,2.503,False,True
g002967,11821,22516,0.00032229201207922294,91.140,True,True
g002968,6231,7950642,0.40962494522674775,511.188,False,False
g002969,681,757,0.0032694134922691544,0.405,True,False
g002970,1000,5737,0.011485485485485485,1.063,False,True
g002971,26,130,0.4,0.003,False,True
g002972,64,288,0.14285714285714285,0.007,False,True
g002973,1000,5764,0.01153953953953954,1.148,False,True
g002974,1000,1250,0.0025025025025025025,0.674,True,True
g002975,931,222707,0.5144358592333368,6.130,False,False
g002976,92,116,0.02771141901576684,0.010,True,True
g002977,123,233,0.031054244968679194,0.017,False,True
g002978,353,608,0.00978624774658769,0.106,True,True
g002979,1200,3982,0.005535168195718655,1.781,True,True
g002980,6759,13825,0.0006053332110844852,33.284,True,False
g002981,3184,1564239,0.3086906019257456,31.398,False,True
g002982,150,8831,0.7902460850111857,0.160,False,True
g002983,719,258121,1.0,4.943,False,False
g002984,495,5940,0.048582995951417005,0.375,False,False
g002985,250,3032,0.0974136546184739,0.117,False,True
g002986,640,4135,0.020222026604068858,0.483,False,True
g002987,80,3160,1.0,0.031,False,True
g002988,926,308937,0.7213519350884362,7.640,False,False
g002989,710,1046,0.004155823516557739,0.373,True,True
g002990,1800,14222,0.008783892285837811,3.089,False,True
g002991,84,149,0.04274239816408491,0.008,True,True
g002992,45,270,0.2727272727272727,0.005,False,True
g002993,40,60,0.07692307692307693,0.004,False,True
g002994,640,204480,1.0,2.863,False,True
g002995,29,28,0.06896551724137931,0.002,True,True
g002996,3636,284851,0.04310418662223856,30.825,False,False
g002997,514,106989,0.8115002161694769,2.131,False,False
g002998,2856,5712,0.0014010507880910684,8.121,False,False
g002999,438,63280,0.6612122921956469,1.350,False,False
g003000,60,885,0.5,0.016,False,True
g003001,1800,14531,0.008974739052560065,3.109,False,True
g003002,28,168,0.4444444444444444,0.003,False,True
g003004,250,1410,0.04530120481927711,0.077,False,True
g003005,160,240,0.018867924528301886,0.028,True,True
g003006,150,11175,1.0,0.132,False,False
g003007,4394,1040502,0.10780816627934892,101.071,False,False
g003008,300,21695,0.48372352285395764,0.422,False,True
g003009,856,1621,0.004429687926982565,0.572,True,True
g003010,80,350,0.11075949367088607,0.013,False,True
g003011,19083,35636,0.0001957259474898084,229.003,False,True
g003012,543,727,0.0049404361446929385,0.214,True,True
g003013,258,357,0.010768256266401231,0.051,True,True
g003014,1000,3000,0.006006006006006006,0.573,False,True
g003015,100,4950,1.0,0.069,False,True
g003016,710,107210,0.42595204513399154,2.594,False,True
g003017,100,343,0.0692929292929293,0.015,True,True
g003018,26,123,0.37846153846153846,0.003,False,True
g003019,731,181155,0.6789535820699736,4.090,False,False
g003020,550,5013,0.033204172876304026,0.479,False,True
g003021,3374,4908757,0.8626608914088324,179.335,False,True
g003022,160,320,0.025157232704402517,0.030,True,True
g003023,640,960,0.004694835680751174,0.317,True,True
g003024,398,1516,0.019189144716023444,0.158,True,True
g003025,528,1056,0.007590132827324478,0.301,False,False
g003026,918,1684,0.004000921827594481,0.618,True,True
g003027,402,780,0.009677299289090707,0.131,True,True
g003028,80,120,0.0379746835443038,0.009,True,True
g003029,364,5148,0.07792207792207792,0.235,False,False
g003030,57,84,0.05263157894736842,0.005,False,True
g003031,1024,5120,0.009775171065493646,1.172,False,True
g003032,80,3125,0.9889240506329114,0.037,False,True
g003033,1001,1419,0.002835164835164835,0.686,True,True
g003034,675,167155,0.7348280030772613,3.614,False,True
g003035,14950,581900,0.005207448916058188,353.409,False,False
g003036,100,459,0.09272727272727273,0.018,False,True
g003037,927,142202,0.33131796058257085,3.727,False,True
g003038,7998,14734,0.00046072541018836054,39.792,False,True
g003039,100,2475,0.5,0.049,False,True
g003040,36,224,0.35555555555555557,0.004,False,False
g003041,160,2544,0.2,0.071,False,True
g003042,1848,3286,0.001925434248119684,2.392,True,True
g003043,788,26118,0.08423041944284987,1.642,False,False
g003044,2000,4000,0.002001000500250125,4.008,False,False
g003045,528,1056,0.007590132827324478,0.286,False,True
g003046,3000,2238426,0.49759386462154054,97.126,False,True
g003047,100,4901,0.9901010101010101,0.080,False,True
g003048,227,163,0.006354528088573545,0.070,True,True
g003049,80,3128,0.9898734177215189,0.049,False,True
g003050,387,626,0.00838119719912707,0.104,False,True
g003051,105,5460,1.0,0.074,False,False
g003052,80,115,0.03639240506329114,0.009,True,True
g003053,950,122584,0.27194054683600466,2.274,False,True
g003054,4157,269347,0.03118075127751629,39.048,False,True
g003055,2604,3756,0.0011082568677403422,4.667,True,True
g003056,500,2500,0.02004008016032064,0.253,False,True
g003057,5286,5385224,0.38553305334130855,199.788,False,True
g003058,45,270,0.2727272727272727,0.005,False,True
g003059,3447,813960,0.13704919920776956,51.942,False,True
g003060,625,2335,0.011974358974358975,0.340,False,True
g003061,500,625,0.00501002004008016,0.185,True,True
g003062,5911,8151269,0.4666666666666667,458.070,False,False
g003063,320,480,0.009404388714733543,0.087,True,True
g003064,150,11175,1.0,0.129,False,True
g003065,744,1488,0.005383580080753701,0.538,False,False
g003066,40,240,0.3076923076923077,0.005,False,True
g003067,812,1624,0.004932182490752158,0.651,False,False
g003068,917,209916,0.49981666055535184,4.410,False,False
g003069,917,1850,0.004404908735053073,0.661,False,True
g003070,570,770,0.0047482502389541515,0.229,True,True
g003071,1315,2089,0.0024179500089703747,1.309,True,False
g003072,898,40410,0.10033444816053512,1.750,False,True
g003073,2532,3615,0.0011281905321876035,4.368,True,True
g003074,175,3946,0.25917898193760264,0.086,False,True
g003075,100,4455,0.9,0.075,False,True
g003076,640,204480,1.0,2.292,False,True
g003077,5075,3958219,0.307427919015322,344.441,False,False
g003078,320,1845,0.03614811912225705,0.132,False,True
g003079,817,166530,0.4995860033119735,3.938,False,True
g003080,998,244240,0.49093171297459515,4.977,False,True
g003081,2500,5000,0.001600640256102441,4.336,True,True
g003082,4046,7895808,0.9648996979726959,294.054,False,False
g003083,21,70,0.3333333333333333,0.002,False,True
g003084,5226,93394,0.006840585442313644,21.508,True,False
g003085,2362,1225017,0.439335432789605,22.265,False,False
g003086,160,240,0.018867924528301886,0.026,True,True
g003087,986,449302,0.9252417087962439,10.798,False,False
g003088,100,2475,0.5,0.050,False,True
g003089,27,26,0.07407407407407407,0.002,True,True
g003090,47,101,0.09343200740055504,0.005,True,True
g003091,19177,35730,0.0001943230519089572,231.056,False,True
g003092,562,39446,0.2502267811039006,1.160,False,False
g003093,700,160650,0.6566523605150214,3.961,False,False
g003094,3274,723991,0.1351258636544423,50.301,False,False
g003095,550,5013,0.033204172876304026,0.513,False,True
g003096,1000,1250,0.0025025025025025025,0.686,True,True
g003097,953,157888,0.3480561164654739,4.937,False,False
g003098,3222,395365,0.07619245288763933,35.897,False,True
g003099,80,350,0.11075949367088607,0.013,False,True
g003100,100,131,0.026464646464646465,0.012,True,True
g003101,100,2475,0.5,0.043,False,True
g003102,1000,100062,0.20032432432432432,3.962,False,False
g003103,2062,1110162,0.5224559753888552,39.180,False,True
g003104,5289,2555954,0.1827755147340025,184.412,False,True
g003105,320,10208,0.2,0.308,False,True
g003106,4452,2123072,0.2142801631744121,154.833,False,False
g003107,5226,93394,0.006840585442313644,21.526,True,False
g003108,640,40896,0.2,1.456,False,True
g003109,640,4135,0.020222026604068858,0.486,False,True
g003110,469,34314,0.31266743207041714,0.965,False,False
g003111,4189,8378,0.0009551098376313276,17.439,False,False
g003112,738,133225,0.4898824429221226,3.873,False,True
g003113,1470,61740,0.05718175629680054,5.277,False,False
g003114,5004,5424336,0.4333399960023986,329.168,False,False
g003115,930,207200,0.4796462840144912,3.580,False,False
g003116,542,47906,0.3267558368744501,1.274,False,False
g003117,743,1409,0.005111498877211566,0.393,True,True
g003118,500,123521,0.9901482965931864,2.450,False,True
g003119,4096,24574,0.0029301644536019536,17.231,False,True
g003120,1202,112988,0.1565362198168193,5.143,False,True
g003121,4096,24574,0.0029301644536019536,17.333,False,True
g003122,120,5616,0.7865546218487395,0.101,False,True
g003123,596,832,0.004692346737352659,0.265,True,True
g003124,54,77,0.05380852550663871,0.005,True,True
g003125,5531,2272548,0.14859844708911762,68.061,False,False
g003126,1000,160000,0.3203203203203203,3.108,False,False
g003127,640,40896,0.2,1.463,False,True
g003128,640,204480,1.0,3.424,False,True
